Car_Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price
BMW,X3,2.0,Diesel,2016,18846,40403
Ford,Mondeo,2.0,Diesel,2019,26635,40405
Ford,Mondeo,2.0,Diesel,2019,26619,40409
Toyota,RAV4,2.4,Hybrid,2015,54321,40412
Toyota,RAV4,2.0,Hybrid,2016,50390,40419
Ford,Mondeo,1.8,Diesel,2019,17046,40425
Toyota,RAV4,2.2,Hybrid,2013,24585,40442
VW,Passat,1.6,Diesel,2019,16205,40450
BMW,Z4,3.0,Petrol,2016,37103,40451
Toyota,RAV4,2.4,Hybrid,2015,54140,40458
Porsche,911,3.5,Petrol,2007,74019,40459
BMW,M5,4.4,Petrol,2007,65983,40462
BMW,X3,2.4,Petrol,2018,48704,40463
VW,Passat,1.4,Diesel,2020,16114,40466
Porsche,Cayenne,2.6,Petrol,2014,61823,40474
Ford,Mondeo,1.6,Hybrid,2019,30152,40482
Ford,Focus,1.4,Petrol,2021,10777,40489
BMW,X3,2.4,Diesel,2016,34560,40491
Ford,Focus,2.0,Diesel,2019,27875,40492
Ford,Mondeo,1.8,Diesel,2018,4053,40494
VW,Passat,1.8,Diesel,2018,14558,40494
VW,Golf,1.6,Hybrid,2020,12240,40501
BMW,Z4,2.4,Petrol,2017,29168,40503
Ford,Focus,1.6,Petrol,2020,10707,40508
Porsche,911,3.5,Petrol,2006,63824,40508
Ford,Mondeo,1.6,Diesel,2019,5475,40514
Porsche,911,2.2,Petrol,2007,37222,40524
Toyota,RAV4,2.0,Hybrid,2015,39023,40527
Toyota,RAV4,2.2,Hybrid,2015,46871,40532
VW,Passat,1.8,Diesel,2018,14359,40537
Ford,Focus,1.8,Petrol,2019,9025,40550
Ford,Focus,1.8,Diesel,2018,5571,40551
Ford,Mondeo,2.0,Diesel,2019,25958,40560
BMW,M5,4.0,Petrol,2011,97227,40562
VW,Passat,1.4,Diesel,2020,15656,40566
VW,Passat,1.6,Petrol,2020,18905,40579
Ford,Mondeo,1.8,Diesel,2019,16334,40581
Toyota,RAV4,1.8,Hybrid,2016,41135,40581
Toyota,RAV4,2.2,Petrol,2016,27104,40582
Toyota,Prius,1.4,Hybrid,2019,26175,40582
Toyota,RAV4,1.8,Hybrid,2016,41132,40582
BMW,Z4,2.4,Petrol,2017,28806,40587
VW,Passat,1.6,Petrol,2020,18782,40607
Toyota,RAV4,2.4,Hybrid,2015,53545,40610
Toyota,Prius,1.8,Hybrid,2017,24611,40628
Ford,Mondeo,1.8,Diesel,2019,16102,40632
Toyota,RAV4,1.8,Hybrid,2013,5000,40637
Toyota,RAV4,2.4,Hybrid,2013,31375,40638
Ford,Focus,1.8,Diesel,2019,17747,40642
Porsche,Cayenne,4.0,Petrol,2010,53146,40646
Toyota,RAV4,2.4,Petrol,2016,34379,40646
Porsche,911,3.0,Petrol,2010,91029,40648
Toyota,RAV4,2.0,Hybrid,2016,49478,40649
Porsche,718 Cayman,4.0,Petrol,2012,47320,40675
Porsche,718 Cayman,2.0,Petrol,2017,45115,40686
Porsche,718 Cayman,2.0,Petrol,2017,45087,40693
BMW,Z4,2.2,Petrol,2018,32319,40706
Ford,Focus,2.0,Petrol,2020,30071,40708
VW,Golf,1.8,Diesel,2021,9759,40708
Ford,Focus,2.0,Petrol,2020,30062,40710
VW,Passat,1.8,Diesel,2019,25671,40719
Ford,Focus,2.0,Petrol,2019,18116,40719
VW,Golf,2.0,Petrol,2021,10390,40732
VW,Golf,2.0,Petrol,2021,10376,40735
Porsche,718 Cayman,2.4,Petrol,2017,59448,40735
Ford,Focus,1.4,Petrol,2021,9575,40745
Toyota,RAV4,2.0,Hybrid,2015,38117,40746
Toyota,RAV4,2.0,Hybrid,2016,49063,40754
BMW,M5,4.0,Petrol,2008,67751,40759
Ford,Mondeo,1.8,Diesel,2020,27455,40784
Toyota,RAV4,1.8,Hybrid,2016,40303,40785
VW,Passat,1.6,Diesel,2019,14645,40791
Ford,Mondeo,2.0,Diesel,2019,24918,40799
Toyota,RAV4,2.2,Hybrid,2015,45772,40806
BMW,M5,4.4,Petrol,2009,84349,40809
Ford,Focus,1.8,Petrol,2020,20254,40811
Toyota,Prius,1.4,Hybrid,2019,25150,40818
Toyota,Prius,1.0,Hybrid,2021,18851,40819
Toyota,RAV4,2.0,Hybrid,2017,59323,40828
Ford,Focus,2.0,Petrol,2019,17614,40830
VW,Passat,1.8,Diesel,2018,12993,40834
Porsche,911,3.5,Petrol,2009,91837,40837
Toyota,RAV4,2.2,Hybrid,2013,22804,40846
Toyota,Prius,1.8,Hybrid,2017,23647,40848
BMW,X3,2.4,Petrol,2018,47157,40851
Toyota,RAV4,2.2,Hybrid,2014,34448,40853
Toyota,Prius,1.0,Hybrid,2020,6125,40857
Ford,Mondeo,1.6,Diesel,2020,16506,40860
Ford,Mondeo,1.6,Diesel,2020,16496,40862
Ford,Focus,1.4,Petrol,2021,9020,40864
BMW,M5,4.4,Petrol,2006,54116,40867
VW,Passat,1.8,Diesel,2019,25025,40867
Ford,Focus,2.0,Petrol,2019,17442,40868
Ford,Mondeo,1.4,Diesel,2021,16431,40872
VW,Passat,2.0,Diesel,2017,10169,40873
Porsche,Cayenne,3.5,Petrol,2013,72699,40879
Ford,Mondeo,2.0,Hybrid,2017,24562,40888
Toyota,Prius,1.4,Hybrid,2019,24797,40899
Toyota,Prius,1.8,Hybrid,2018,35046,40904
Toyota,RAV4,2.0,Hybrid,2015,37432,40912
Porsche,718 Cayman,4.0,Petrol,2014,67259,40914
Toyota,RAV4,1.8,Petrol,2018,31439,40915
BMW,M5,5.0,Petrol,2010,102169,40921
Toyota,RAV4,2.4,Hybrid,2015,52330,40922
VW,Golf,2.0,Petrol,2021,9503,40922
Toyota,Prius,1.8,Hybrid,2017,23315,40924
VW,Passat,2.0,Diesel,2018,22274,40924
VW,Passat,1.4,Diesel,2020,13968,40935
Toyota,RAV4,2.2,Hybrid,2014,34093,40938
Toyota,RAV4,2.0,Petrol,2018,40248,40949
Toyota,RAV4,1.8,Hybrid,2016,39628,40950
BMW,X3,3.0,Diesel,2015,40234,40950
Ford,Focus,1.8,Diesel,2020,28345,40952
VW,Passat,1.8,Diesel,2019,24652,40953
BMW,M5,5.0,Petrol,2007,73733,40957
Toyota,Prius,1.0,Hybrid,2021,18175,40970
VW,Passat,1.6,Diesel,2019,13815,40973
Porsche,911,3.5,Petrol,2006,62044,40981
BMW,Z4,2.2,Petrol,2018,31120,40990
Toyota,RAV4,2.4,Hybrid,2015,52047,40995
Toyota,RAV4,2.4,Petrol,2017,44118,40995
Ford,Mondeo,1.6,Diesel,2020,15818,41012
BMW,X3,2.0,Diesel,2017,28083,41017
Ford,Mondeo,1.4,Diesel,2021,15757,41021
Toyota,Prius,1.8,Hybrid,2018,34557,41022
Ford,Mondeo,1.8,Diesel,2019,14318,41024
Toyota,RAV4,1.8,Petrol,2017,19030,41045
Toyota,RAV4,1.8,Petrol,2018,30850,41055
VW,Passat,1.6,Diesel,2019,13419,41060
Toyota,RAV4,2.2,Hybrid,2015,44739,41065
Toyota,Prius,1.0,Hybrid,2020,5115,41070
Toyota,RAV4,2.4,Hybrid,2014,40861,41078
Toyota,RAV4,1.8,Hybrid,2015,27644,41082
BMW,Z4,3.0,Petrol,2017,45566,41092
Ford,Mondeo,1.6,Diesel,2020,15412,41102
Toyota,Prius,1.4,Hybrid,2019,23889,41107
Ford,Mondeo,1.8,Diesel,2020,26049,41111
Toyota,RAV4,2.0,Hybrid,2017,58239,41113
Ford,Mondeo,1.6,Diesel,2020,15313,41124
Ford,Focus,1.8,Petrol,2020,18782,41142
VW,Golf,1.8,Petrol,2022,11142,41142
VW,Passat,1.4,Diesel,2020,13005,41146
Toyota,Prius,1.8,Hybrid,2016,9999,41148
Toyota,RAV4,2.0,Hybrid,2016,47508,41148
Toyota,Prius,1.8,Hybrid,2018,34016,41152
Toyota,RAV4,2.4,Hybrid,2016,61874,41155
Ford,Mondeo,1.6,Petrol,2020,5895,41156
BMW,Z4,3.0,Petrol,2017,45299,41160
Toyota,RAV4,1.8,Hybrid,2016,38742,41167
VW,Passat,1.4,Diesel,2020,12899,41170
Ford,Focus,1.6,Petrol,2021,20054,41175
Toyota,RAV4,2.4,Hybrid,2015,51314,41183
Ford,Focus,1.6,Diesel,2020,16739,41184
BMW,M5,5.0,Petrol,2008,82644,41184
Toyota,Prius,1.4,Hybrid,2019,23552,41185
Porsche,718 Cayman,2.0,Petrol,2016,31861,41186
BMW,M5,4.0,Petrol,2003,10000,41189
Toyota,Prius,1.8,Hybrid,2018,33831,41196
VW,Passat,2.0,Diesel,2019,32753,41216
Toyota,RAV4,1.8,Hybrid,2017,49434,41233
Ford,Mondeo,1.8,Diesel,2020,25512,41235
Toyota,Prius,1.4,Hybrid,2019,23329,41236
Ford,Mondeo,1.6,Diesel,2020,14804,41236
Porsche,Cayenne,2.6,Petrol,2013,48355,41240
VW,Passat,2.0,Petrol,2019,24090,41242
Ford,Mondeo,1.4,Diesel,2021,14758,41242
Ford,Mondeo,2.0,Diesel,2019,22981,41243
BMW,M5,4.0,Petrol,2010,85535,41248
VW,Golf,1.6,Diesel,2022,8678,41259
BMW,X3,3.0,Diesel,2013,15450,41267
BMW,Z4,2.0,Petrol,2018,21487,41270
BMW,M5,4.4,Petrol,2006,52542,41274
Ford,Focus,2.0,Petrol,2019,15599,41278
VW,Passat,2.0,Diesel,2019,32492,41279
BMW,X3,2.0,Diesel,2017,26959,41280
Porsche,911,3.5,Petrol,2007,71032,41282
Toyota,Prius,1.0,Hybrid,2021,16738,41292
VW,Passat,2.0,Diesel,2019,32428,41294
Ford,Mondeo,2.0,Diesel,2019,22708,41306
Ford,Mondeo,2.0,Diesel,2019,22690,41310
Porsche,911,3.5,Petrol,2009,90179,41323
Porsche,911,3.5,Petrol,2009,90085,41351
BMW,X3,2.4,Diesel,2017,42231,41352
VW,Passat,2.0,Diesel,2018,20342,41364
Porsche,911,3.5,Petrol,2007,70710,41371
Toyota,RAV4,2.2,Hybrid,2015,43505,41374
Porsche,911,2.2,Petrol,2007,33668,41379
Ford,Focus,2.0,Diesel,2019,24008,41385
Ford,Focus,1.8,Petrol,2020,17694,41387
VW,Passat,1.8,Petrol,2020,25955,41387
BMW,X3,2.4,Diesel,2016,30783,41389
Toyota,Prius,1.8,Hybrid,2018,33013,41393
BMW,M5,4.4,Petrol,2011,100979,41393
Ford,Mondeo,1.4,Diesel,2021,14046,41400
VW,Golf,2.0,Hybrid,2020,28493,41404
Porsche,911,2.6,Petrol,2010,78159,41407
VW,Passat,1.4,Diesel,2020,11811,41408
BMW,X3,2.0,Diesel,2018,37905,41410
Toyota,RAV4,2.4,Hybrid,2015,50412,41416
BMW,X3,2.0,Diesel,2018,37761,41445
Ford,Mondeo,1.8,Diesel,2020,24553,41458
Ford,Focus,1.6,Diesel,2020,15511,41458
BMW,X3,2.0,Petrol,2018,29337,41459
Ford,Mondeo,2.0,Diesel,2019,22036,41461
Ford,Mondeo,1.4,Diesel,2021,13718,41473
BMW,M5,5.0,Petrol,2007,71859,41478
BMW,M5,4.4,Petrol,2011,100673,41486
Ford,Mondeo,1.4,Diesel,2021,13652,41487
VW,Passat,2.0,Diesel,2019,31515,41513
Toyota,RAV4,2.0,Hybrid,2013,11024,41514
Toyota,RAV4,2.4,Hybrid,2016,60531,41515
BMW,X3,2.0,Diesel,2018,37423,41529
Porsche,911,3.0,Petrol,2005,36704,41542
Ford,Focus,1.8,Petrol,2020,16960,41553
Toyota,Prius,1.0,Hybrid,2021,15550,41558
BMW,M5,5.0,Petrol,2010,100047,41562
Toyota,Prius,1.0,Hybrid,2021,15483,41573
Ford,Mondeo,1.4,Diesel,2021,13242,41578
BMW,X3,3.0,Petrol,2017,51531,41583
Toyota,Prius,1.0,Hybrid,2021,15409,41589
Ford,Focus,2.0,Petrol,2019,14188,41592
BMW,M5,5.0,Petrol,2006,61347,41593
Ford,Mondeo,2.0,Petrol,2020,24668,41593
BMW,Z4,2.0,Petrol,2018,20041,41600
BMW,Z4,2.4,Petrol,2018,36043,41601
BMW,M5,4.0,Petrol,2009,74572,41621
Porsche,911,2.6,Petrol,2009,67475,41631
Toyota,Prius,1.8,Hybrid,2017,20202,41636
VW,Passat,1.8,Diesel,2018,9280,41643
Toyota,Yaris,1.4,Hybrid,2022,9993,41645
Toyota,RAV4,2.2,Hybrid,2016,53206,41651
Ford,Focus,2.0,Petrol,2019,13908,41654
Porsche,911,3.0,Petrol,2006,47297,41656
Toyota,Prius,1.0,Hybrid,2021,15101,41658
Toyota,RAV4,2.4,Hybrid,2015,49471,41659
VW,Passat,1.6,Diesel,2020,22986,41659
Porsche,911,2.6,Petrol,2008,57125,41660
Toyota,RAV4,2.4,Hybrid,2013,26998,41669
BMW,M5,5.0,Petrol,2011,108705,41672
Toyota,RAV4,2.0,Hybrid,2016,45421,41679
Ford,Focus,2.0,Diesel,2019,22727,41682
Toyota,RAV4,2.2,Hybrid,2013,19137,41682
Toyota,RAV4,1.8,Hybrid,2014,12867,41690
Ford,Mondeo,1.8,Diesel,2020,23511,41701
BMW,Z4,2.2,Petrol,2018,28076,41711
Toyota,Prius,1.0,Hybrid,2021,14849,41715
Ford,Focus,1.8,Diesel,2019,12901,41716
Toyota,Prius,1.4,Hybrid,2019,21205,41726
Ford,Focus,1.8,Petrol,2020,16175,41729
VW,Passat,2.0,Diesel,2019,30580,41738
Ford,Mondeo,1.6,Diesel,2020,12500,41747
Ford,Focus,2.0,Petrol,2020,25567,41764
Toyota,RAV4,1.8,Hybrid,2017,47305,41780
Ford,Mondeo,1.4,Diesel,2021,12313,41784
Ford,Mondeo,2.0,Diesel,2019,20619,41787
Toyota,Prius,1.0,Hybrid,2021,14525,41787
Toyota,RAV4,2.0,Hybrid,2017,55679,41791
Ford,Mondeo,1.4,Diesel,2021,12279,41792
Ford,Focus,1.6,Petrol,2021,17328,41793
BMW,Z4,2.2,Petrol,2018,27715,41797
Toyota,Prius,1.4,Hybrid,2019,20885,41799
VW,Passat,1.8,Diesel,2019,20963,41803
BMW,Z4,2.0,Petrol,2019,30960,41815
BMW,M5,4.0,Petrol,2010,83578,41817
Toyota,RAV4,1.8,Hybrid,2016,36083,41821
Porsche,718 Cayman,4.0,Petrol,2014,63923,41822
Ford,Focus,1.6,Petrol,2021,17169,41829
BMW,Z4,3.0,Petrol,2017,42636,41832
Toyota,Prius,1.8,Hybrid,2019,42458,41836
Toyota,Prius,1.4,Hybrid,2019,20723,41837
BMW,X3,2.4,Diesel,2017,40284,41839
BMW,M5,4.4,Petrol,2013,117348,41843
Ford,Focus,2.0,Petrol,2019,13057,41844
BMW,M5,4.4,Petrol,2007,60825,41849
Toyota,Prius,1.4,Hybrid,2019,20663,41851
Toyota,Prius,1.0,Hybrid,2021,14212,41857
Ford,Focus,2.0,Diesel,2019,21953,41862
BMW,Z4,3.0,Petrol,2017,42487,41869
BMW,X3,3.0,Diesel,2016,47525,41876
Toyota,RAV4,2.0,Hybrid,2016,44645,41877
BMW,M5,5.0,Petrol,2004,38823,41880
VW,Passat,1.6,Petrol,2020,13061,41880
Porsche,Cayenne,4.0,Petrol,2013,78939,41883
BMW,X3,2.0,Diesel,2018,35961,41889
Ford,Focus,1.8,Diesel,2019,12069,41901
VW,Passat,2.0,Diesel,2018,17976,41903
BMW,M5,4.4,Petrol,2010,90045,41905
Porsche,718 Cayman,2.0,Petrol,2016,28839,41908
Toyota,RAV4,1.8,Hybrid,2017,46763,41920
Ford,Mondeo,1.6,Diesel,2020,11676,41930
BMW,Z4,3.0,Petrol,2016,30938,41935
Ford,Focus,2.0,Diesel,2019,21598,41944
Toyota,RAV4,2.4,Hybrid,2015,48363,41946
Ford,Mondeo,1.6,Hybrid,2019,23878,41948
Ford,Mondeo,1.8,Diesel,2019,10117,41948
Ford,Mondeo,1.8,Diesel,2019,10094,41953
Toyota,Prius,1.8,Hybrid,2019,41986,41955
BMW,M5,4.0,Petrol,2009,73372,41960
Toyota,RAV4,1.8,Hybrid,2016,35505,41963
Porsche,911,2.6,Petrol,2009,66273,41963
Toyota,RAV4,2.0,Petrol,2018,36115,41967
Toyota,RAV4,1.8,Hybrid,2016,35473,41971
Toyota,RAV4,2.2,Hybrid,2016,51980,41973
Toyota,Prius,1.4,Hybrid,2019,20113,41978
VW,Passat,1.6,Diesel,2020,21613,41978
Toyota,Prius,1.4,Hybrid,2019,20107,41979
Toyota,Yaris,1.4,Hybrid,2022,8442,41984
BMW,X3,2.0,Diesel,2018,35564,41987
Toyota,Prius,1.0,Hybrid,2021,13614,41991
VW,Golf,1.8,Petrol,2022,7210,41997
Toyota,Prius,1.0,Hybrid,2021,13571,42001
Ford,Mondeo,2.0,Hybrid,2018,31547,42002
Toyota,Prius,1.4,Hybrid,2018,7472,42015
BMW,Z4,3.0,Petrol,2017,41884,42022
Ford,Mondeo,2.0,Diesel,2019,19588,42025
Toyota,Prius,1.4,Hybrid,2019,19909,42025
Ford,Mondeo,1.4,Diesel,2021,11217,42027
BMW,X3,2.4,Diesel,2016,28090,42033
Toyota,RAV4,2.4,Hybrid,2013,25426,42041
Toyota,Prius,1.4,Hybrid,2018,7348,42042
Ford,Focus,1.8,Diesel,2020,23650,42052
Toyota,Prius,1.8,Hybrid,2018,30278,42053
VW,Golf,2.0,Petrol,2021,4229,42054
Ford,Mondeo,1.4,Diesel,2021,11093,42055
Ford,Mondeo,1.6,Diesel,2020,11065,42065
BMW,X3,3.0,Diesel,2016,46754,42075
BMW,M5,5.0,Petrol,2006,59560,42076
Toyota,RAV4,1.8,Petrol,2018,26498,42088
Ford,Focus,1.8,Petrol,2020,14548,42097
BMW,X3,2.4,Petrol,2017,30943,42097
VW,Passat,1.8,Petrol,2020,22900,42102
Toyota,Prius,1.4,Hybrid,2019,19552,42107
Ford,Mondeo,1.8,Diesel,2020,21764,42108
Toyota,Prius,1.0,Hybrid,2021,13046,42119
Toyota,RAV4,2.0,Hybrid,2016,43695,42120
BMW,X3,2.0,Diesel,2018,35007,42124
VW,Passat,2.0,Petrol,2019,20255,42130
Toyota,RAV4,1.8,Hybrid,2016,34826,42131
Porsche,Cayenne,3.5,Petrol,2013,68158,42140
Toyota,Prius,1.0,Hybrid,2021,12923,42146
VW,Passat,2.0,Diesel,2018,16905,42148
Ford,Focus,2.0,Petrol,2019,11679,42151
BMW,M5,4.0,Petrol,2007,52208,42155
Toyota,RAV4,1.8,Hybrid,2016,34664,42171
BMW,M5,4.0,Petrol,2011,91810,42175
Ford,Mondeo,1.4,Diesel,2021,10551,42175
Toyota,Prius,1.0,Hybrid,2021,12763,42182
VW,Passat,2.0,Diesel,2019,28734,42182
Ford,Focus,2.0,Diesel,2019,20567,42184
Toyota,RAV4,2.4,Petrol,2017,39368,42186
Porsche,Cayenne,4.0,Petrol,2011,57781,42187
BMW,M5,5.0,Petrol,2006,59148,42188
Ford,Mondeo,2.0,Diesel,2020,30730,42192
Ford,Mondeo,1.4,Diesel,2021,10469,42193
VW,Golf,1.8,Hybrid,2020,15597,42193
VW,Golf,2.0,Diesel,2021,12931,42197
Toyota,RAV4,1.8,Petrol,2018,26036,42198
Porsche,718 Cayman,2.4,Petrol,2016,43115,42206
Porsche,718 Cayman,4.0,Petrol,2013,52083,42210
Toyota,RAV4,1.8,Hybrid,2015,22825,42212
BMW,X3,3.0,Petrol,2016,38143,42213
Ford,Focus,1.8,Hybrid,2018,22988,42216
Toyota,RAV4,1.8,Hybrid,2017,45584,42224
Toyota,Prius,1.8,Hybrid,2018,29520,42237
BMW,Z4,2.2,Petrol,2019,37389,42238
Toyota,RAV4,1.8,Hybrid,2017,45529,42238
Toyota,RAV4,2.2,Petrol,2017,31731,42245
Ford,Mondeo,2.0,Diesel,2019,18628,42246
BMW,M5,4.0,Petrol,2009,72294,42266
Toyota,Prius,1.0,Hybrid,2021,12387,42267
Porsche,718 Cayman,4.0,Petrol,2014,62292,42270
Toyota,Prius,1.8,Hybrid,2018,29378,42271
BMW,X3,2.4,Diesel,2016,27079,42275
VW,Passat,1.4,Diesel,2020,7810,42286
Porsche,Cayenne,3.0,Petrol,2014,66058,42287
BMW,X3,3.0,Diesel,2016,45929,42288
Toyota,Prius,1.8,Hybrid,2018,29294,42291
Toyota,RAV4,2.2,Hybrid,2015,39853,42295
Ford,Mondeo,2.0,Petrol,2019,9249,42304
Porsche,911,3.0,Petrol,2011,94757,42305
Toyota,Prius,1.8,Hybrid,2018,29228,42307
BMW,X3,2.0,Diesel,2017,22577,42309
VW,Passat,1.6,Diesel,2020,20148,42319
VW,Passat,1.8,Diesel,2019,18732,42319
VW,Passat,2.0,Diesel,2019,28158,42321
Toyota,Prius,1.8,Hybrid,2018,29167,42322
Toyota,RAV4,2.0,Hybrid,2014,19821,42323
BMW,M5,4.0,Petrol,2009,72065,42331
BMW,Z4,2.2,Petrol,2018,25467,42332
Toyota,Yaris,1.4,Hybrid,2022,6834,42336
Ford,Mondeo,2.0,Diesel,2019,18226,42339
BMW,Z4,3.0,Petrol,2017,40539,42364
BMW,X3,3.0,Diesel,2015,34465,42374
Ford,Mondeo,2.0,Diesel,2018,5456,42379
VW,Golf,2.0,Hybrid,2020,24360,42384
Toyota,Prius,1.4,Hybrid,2019,18315,42393
BMW,M5,4.0,Petrol,2007,51300,42395
BMW,X3,2.0,Diesel,2017,22187,42400
Toyota,Prius,1.0,Hybrid,2021,11788,42401
VW,Golf,1.8,Petrol,2022,5335,42405
BMW,M5,5.0,Petrol,2010,97274,42410
Toyota,Prius,1.8,Hybrid,2018,28789,42414
Toyota,Prius,1.8,Hybrid,2018,28778,42416
Ford,Mondeo,1.4,Diesel,2021,9434,42423
Porsche,718 Cayman,4.0,Petrol,2014,61727,42425
Toyota,RAV4,2.0,Hybrid,2017,53299,42425
Porsche,718 Cayman,2.0,Petrol,2018,49146,42425
Toyota,RAV4,1.8,Hybrid,2016,33633,42426
Toyota,RAV4,1.8,Hybrid,2018,55507,42426
VW,Passat,1.6,Diesel,2020,19656,42433
BMW,Z4,2.2,Petrol,2018,24974,42450
BMW,X3,3.0,Diesel,2017,55945,42462
Porsche,718 Cayman,2.4,Petrol,2017,52904,42468
Toyota,Prius,1.8,Hybrid,2018,28542,42474
BMW,Z4,2.2,Petrol,2018,24847,42480
BMW,Z4,2.2,Petrol,2018,24840,42482
VW,Passat,1.8,Diesel,2019,18017,42484
Porsche,718 Cayman,2.0,Petrol,2017,37929,42486
Porsche,718 Cayman,2.0,Petrol,2018,48903,42489
Porsche,718 Cayman,2.4,Petrol,2014,18812,42495
Toyota,Prius,1.4,Hybrid,2019,17850,42501
Toyota,Prius,1.8,Hybrid,2017,16397,42510
Porsche,718 Cayman,2.0,Petrol,2017,37834,42510
Porsche,Cayenne,3.0,Petrol,2015,75198,42519
Toyota,RAV4,2.2,Hybrid,2017,60407,42522
VW,Passat,1.4,Diesel,2021,19236,42527
Toyota,Prius,1.8,Hybrid,2018,28321,42527
Toyota,RAV4,2.4,Hybrid,2016,56736,42540
Toyota,Prius,1.8,Hybrid,2018,28262,42542
Toyota,Prius,1.8,Hybrid,2018,28261,42542
VW,Golf,2.0,Hybrid,2020,23690,42543
Porsche,Cayenne,3.5,Diesel,2009,31578,42546
BMW,M5,4.4,Petrol,2006,47659,42549
Toyota,RAV4,2.0,Hybrid,2015,30683,42558
VW,Passat,2.0,Diesel,2019,27140,42566
VW,Passat,2.0,Diesel,2019,27123,42571
Ford,Mondeo,2.0,Diesel,2019,17200,42576
VW,Passat,1.8,Diesel,2019,17615,42577
Ford,Mondeo,1.4,Diesel,2021,8696,42587
Ford,Mondeo,1.4,Diesel,2021,8636,42600
VW,Passat,2.0,Diesel,2019,26944,42614
BMW,X3,2.4,Diesel,2017,37171,42622
Ford,Mondeo,1.4,Diesel,2021,8536,42623
Porsche,911,2.2,Petrol,2011,71403,42625
Porsche,718 Cayman,4.0,Petrol,2013,50516,42626
Toyota,RAV4,1.8,Hybrid,2016,32780,42637
BMW,X3,2.4,Diesel,2015,13370,42648
VW,Passat,2.0,Petrol,2019,18002,42653
VW,Passat,2.0,Diesel,2018,14643,42665
Ford,Focus,1.6,Petrol,2021,13480,42668
Toyota,RAV4,1.8,Hybrid,2016,32652,42669
Toyota,RAV4,2.0,Hybrid,2017,52349,42680
VW,Passat,2.0,Petrol,2019,17851,42688
Ford,Focus,1.8,Diesel,2020,20925,42694
Toyota,Prius,1.8,Hybrid,2019,39073,42695
Porsche,Cayenne,3.0,Petrol,2012,43483,42698
Toyota,Prius,1.0,Hybrid,2021,10399,42713
BMW,Z4,2.4,Petrol,2018,31505,42717
VW,Passat,1.4,Diesel,2021,18398,42722
BMW,X3,2.4,Diesel,2017,36724,42735
BMW,M5,4.0,Petrol,2007,50018,42736
BMW,M5,4.0,Petrol,2010,80409,42747
VW,Golf,1.8,Hybrid,2020,13144,42752
BMW,Z4,2.0,Petrol,2018,14997,42757
Toyota,RAV4,1.8,Hybrid,2016,32270,42763
BMW,Z4,2.0,Petrol,2019,27034,42765
Toyota,Prius,1.4,Hybrid,2019,16701,42767
Ford,Mondeo,1.4,Diesel,2021,7810,42784
Toyota,RAV4,2.2,Hybrid,2016,48900,42787
Toyota,Prius,1.8,Hybrid,2017,15157,42795
Toyota,RAV4,1.8,Hybrid,2017,43379,42795
BMW,X3,2.4,Diesel,2018,47486,42807
Porsche,Cayenne,2.6,Petrol,2015,63442,42810
Ford,Mondeo,1.8,Diesel,2020,18751,42812
BMW,X3,3.0,Diesel,2015,32645,42826
BMW,Z4,2.4,Petrol,2018,31054,42829
Toyota,Prius,1.0,Hybrid,2021,9857,42835
Ford,Focus,1.4,Diesel,2021,9245,42856
Toyota,RAV4,2.0,Hybrid,2015,29451,42860
Toyota,RAV4,2.0,Hybrid,2016,40786,42866
Porsche,Cayenne,2.6,Diesel,2013,49922,42883
VW,Passat,1.8,Petrol,2020,19575,42883
BMW,X3,3.0,Diesel,2015,32400,42887
Porsche,911,2.6,Petrol,2008,52533,42890
VW,Passat,2.0,Diesel,2019,25779,42895
BMW,X3,2.4,Diesel,2018,47143,42898
VW,Passat,1.6,Diesel,2020,17659,42899
Ford,Mondeo,1.8,Diesel,2020,18374,42901
Ford,Focus,1.0,Hybrid,2021,2293,42902
Toyota,RAV4,2.0,Hybrid,2016,40643,42903
Ford,Focus,1.8,Petrol,2020,10894,42923
Ford,Focus,1.4,Hybrid,2020,21338,42933
VW,Passat,2.0,Diesel,2019,25602,42938
Ford,Mondeo,2.0,Petrol,2020,18928,42938
VW,Passat,2.0,Diesel,2019,25601,42939
Ford,Focus,1.6,Petrol,2021,12273,42943
Ford,Mondeo,1.6,Diesel,2021,19607,42945
VW,Passat,1.6,Diesel,2019,4821,42947
Porsche,911,3.5,Petrol,2011,103246,42952
BMW,M5,5.0,Petrol,2008,76531,42956
VW,Golf,2.0,Diesel,2021,9547,42958
Toyota,Prius,1.8,Hybrid,2018,26522,42964
BMW,Z4,2.2,Petrol,2018,22788,42972
Ford,Focus,1.6,Diesel,2020,8689,42985
BMW,Z4,2.2,Petrol,2018,22711,42991
Ford,Mondeo,1.6,Diesel,2020,6881,42995
BMW,M5,5.0,Petrol,2007,66449,43000
Toyota,RAV4,1.8,Hybrid,2016,31272,43011
Ford,Mondeo,1.8,Diesel,2020,17903,43011
Ford,Focus,2.0,Diesel,2019,17017,43011
Toyota,RAV4,2.2,Hybrid,2016,48042,43015
VW,Passat,1.8,Diesel,2019,15699,43021
BMW,M5,5.0,Petrol,2011,104411,43024
VW,Golf,2.0,Hybrid,2019,9284,43026
Ford,Mondeo,1.4,Diesel,2021,6681,43035
Ford,Mondeo,1.8,Diesel,2020,17770,43042
BMW,Z4,2.2,Petrol,2018,22474,43048
